SPREFID,USUBJID,MASPEC,MASEVN,MASEV,MAORRES,MALAT,MASTAT,MAREASND,MADY,MADTC,MATEST,MATESTCD,finding_is_unremarkable_or_incomplete,SEX,trial_set_description
T103141-0,T103141-0-0001,HEART,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0001,"SMALL INTESTINE, DUODENUM",,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0001,STOMACH,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0090,WHOLE ANIMAL,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0005,"LARGE INTESTINE, CECUM",,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"GLAND, ADRENAL",,"",UNREMARKABLE,BILATERAL,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"GLAND, THYROID",,"",UNREMARKABLE,BILATERAL,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"SMALL INTESTINE, JEJUNUM",,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,URETER,,"",UNREMARKABLE,BILATERAL,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"GLAND, ZYMBAL",,"",UNREMARKABLE,BILATERAL,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,LIVER,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"BONE MARROW, STERNUM",,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,HEART,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,NOSE,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"BONE, STERNUM",,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,EYELID,,"",UNREMARKABLE,BILATERAL,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"GLAND, MAMMARY",,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"GLAND, PITUITARY",,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"GLAND, SALIVARY",,"",UNREMARKABLE,BILATERAL,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,LARGE INTESTINE,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"LYMPH NODE, ILIAC",,"",UNREMARKABLE,BILATERAL,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"GLAND, SALIVARY, PAROTID",,"",UNREMARKABLE,BILATERAL,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,TRACHEA,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"GLAND, PROSTATE",,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"GLAND, PARATHYROID",,"",UNREMARKABLE,BILATERAL,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,SPLEEN,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,TESTIS,,"",UNREMARKABLE,BILATERAL,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,THYMUS,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,URINARY BLADDER,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,WHOLE ANIMAL,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,KIDNEY,,"",discoloration,BILATERAL,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,0,M,CG
T103141-0,T103141-0-0005,SKIN/SUBCUTIS,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,EYE,,"",UNREMARKABLE,BILATERAL,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"LYMPH NODE, MESENTERIC",,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"LARGE INTESTINE, RECTUM",,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,LARYNX,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,PHARYNX,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"SMALL INTESTINE, ILEUM",,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"GLAND, HARDERIAN",,"",UNREMARKABLE,BILATERAL,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,HEAD,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,LUNG,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"LYMPH NODE, MANDIBULAR",,"",UNREMARKABLE,BILATERAL,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,PEYER'S PATCH,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"SMALL INTESTINE, DUODENUM",,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,TONGUE,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,STOMACH,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"GLAND, SEMINAL VESICLE",,"",UNREMARKABLE,BILATERAL,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"MUSCLE, SKELETAL",,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,ESOPHAGUS,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,TONSIL,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,URETHRA,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"BONE MARROW, FEMUR",,"",UNREMARKABLE,UNILATERAL,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"LARGE INTESTINE, COLON",,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"ARTERY, AORTA",,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"BONE, FEMUR",,"",UNREMARKABLE,UNILATERAL,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,BRAIN,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"NERVE, SCIATIC",,"",UNREMARKABLE,RIGHT,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,SMALL INTESTINE,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,PANCREAS,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,EPIDIDYMIS,,"",UNREMARKABLE,BILATERAL,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,"GLAND, LACRIMAL",,"",UNREMARKABLE,BILATERAL,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0005,SPINAL CORD,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0006,WHOLE ANIMAL,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0091,WHOLE ANIMAL,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0007,WHOLE ANIMAL,,"",UNREMARKABLE,,,,30,2017-03-22 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0078,WHOLE ANIMAL,,"",UNREMARKABLE,,,,32,2017-03-24 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0014,WHOLE ANIMAL,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103141-0,T103141-0-0083,WHOLE ANIMAL,,"",UNREMARKABLE,,,,31,2017-03-23 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"GLAND, HARDERIAN",,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"GLAND, PARATHYROID",,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"SMALL INTESTINE, DUODENUM",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,WHOLE ANIMAL,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"BONE MARROW, FEMUR",,"",UNREMARKABLE,UNILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"BONE MARROW, STERNUM",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,HEART,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,TONGUE,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,VAGINA,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,HEAD,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,LIVER,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,PHARYNX,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,URINARY BLADDER,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,LARGE INTESTINE,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,LARYNX,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,LUNG,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"LYMPH NODE, MANDIBULAR",,"",discoloration red,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,0,F,CG
T103141-0,T103141-0-0089,"GLAND, MAMMARY",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"BONE, FEMUR",,"",UNREMARKABLE,UNILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,EYELID,,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"GLAND, ADRENAL",,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"MUSCLE, SKELETAL",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,NOSE,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,PEYER'S PATCH,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,THYMUS,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"GLAND, LACRIMAL",,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"GLAND, PITUITARY",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"GLAND, THYROID",,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"LYMPH NODE, MESENTERIC",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,OVARY,,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,SPINAL CORD,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,TRACHEA,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"ARTERY, AORTA",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,PANCREAS,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,URETER,,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"GLAND, ZYMBAL",,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"LARGE INTESTINE, RECTUM",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,SPLEEN,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,OVIDUCT,,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,UTERUS,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"GLAND, SALIVARY, PAROTID",,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,STOMACH,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,URETHRA,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"BONE, STERNUM",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,ESOPHAGUS,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,KIDNEY,,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"LARGE INTESTINE, CECUM",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,SKIN/SUBCUTIS,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,SMALL INTESTINE,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"SMALL INTESTINE, JEJUNUM",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"LARGE INTESTINE, COLON",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"NERVE, SCIATIC",,"",UNREMARKABLE,RIGHT,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"SMALL INTESTINE, ILEUM",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,TONSIL,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,BRAIN,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,EYE,,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"GLAND, SALIVARY",,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0089,"LYMPH NODE, ILIAC",,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,"BONE MARROW, STERNUM",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,EYELID,,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,"GLAND, ADRENAL",,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,THYMUS,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,PANCREAS,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,STOMACH,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,URINARY BLADDER,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,HEART,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,LARGE INTESTINE,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,"GLAND, LACRIMAL",,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,"GLAND, SALIVARY, PAROTID",,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,"LARGE INTESTINE, CECUM",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,"NERVE, SCIATIC",,"",UNREMARKABLE,RIGHT,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,TONGUE,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,VAGINA,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,LARYNX,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,"GLAND, MAMMARY",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,"GLAND, ZYMBAL",,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,"LARGE INTESTINE, COLON",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,"LYMPH NODE, ILIAC",,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,OVIDUCT,,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,"SMALL INTESTINE, DUODENUM",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,PEYER'S PATCH,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,PHARYNX,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,ESOPHAGUS,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,"LARGE INTESTINE, RECTUM",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,"SMALL INTESTINE, JEJUNUM",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,TRACHEA,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,EYE,,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,"GLAND, HARDERIAN",,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,TONSIL,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,"GLAND, PARATHYROID",,"",UNREMARKABLE,BILATERAL,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,HEAD,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,NOSE,,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,"ARTERY, AORTA",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103141-0,T103141-0-0092,"GLAND, PITUITARY",,"",UNREMARKABLE,,,,44,2017-04-05 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
