SPREFID,USUBJID,LBTEST,LBTESTCD,LBCAT,LBORRES,LBORRESU,LBMETHOD,LBSPEC,LBDY,trial_set_description,SEX
T103901-4,T103901-4-0079,Triglycerides,TRIG,CLINICAL CHEMISTRY,1.19,mmol/L,iBroker:TRIGL,SERUM,30,CG,F
T103901-4,T103901-4-0074,Triglycerides,TRIG,CLINICAL CHEMISTRY,1.87,mmol/L,iBroker:TRIGL,SERUM,30,CG,F
T103901-4,T103901-4-0002,"Glutathione S-Transferase, Total",GST,BIOMARKER,81,umol/(g*min),iBroker:GS-T,LIVER,30,CG,M
T103901-4,T103901-4-0005,"Glutathione S-Transferase, Total",GST,BIOMARKER,73,umol/(g*min),iBroker:GS-T,LIVER,30,CG,M
T103901-4,T103901-4-0001,"Glutathione S-Transferase, Total",GST,BIOMARKER,90,umol/(g*min),iBroker:GS-T,LIVER,30,CG,M
T103901-4,T103901-4-0003,"Glutathione S-Transferase, Total",GST,BIOMARKER,85,umol/(g*min),iBroker:GS-T,LIVER,30,CG,M
T103901-4,T103901-4-0004,"Glutathione S-Transferase, Total",GST,BIOMARKER,81,umol/(g*min),iBroker:GS-T,LIVER,30,CG,M
T103901-4,T103901-4-0018,Erythrocytes,RBC,HEMATOLOGY,9.28,10^12/L,iBroker:ERY,PLASMA,57,CG,M
T103901-4,T103901-4-0019,Erythrocytes,RBC,HEMATOLOGY,8.64,10^12/L,iBroker:ERY,PLASMA,57,CG,M
T103901-4,T103901-4-0015,Erythrocytes,RBC,HEMATOLOGY,9.65,10^12/L,iBroker:ERY,PLASMA,57,CG,M
T103901-4,T103901-4-0016,Erythrocytes,RBC,HEMATOLOGY,9.05,10^12/L,iBroker:ERY,PLASMA,57,CG,M
T103901-4,T103901-4-0017,Erythrocytes,RBC,HEMATOLOGY,8.97,10^12/L,iBroker:ERY,PLASMA,57,CG,M
T103901-4,T103901-4-0014,Erythrocytes,RBC,HEMATOLOGY,8.81,10^12/L,iBroker:ERY,PLASMA,57,CG,M
T105017-4,T105017-4-0070,Basophils,BASO,HEMATOLOGY,0.01,G/l,Advia 2120 - 1:Basophils,PLASMA,31,CG,F
T105017-4,T105017-4-0066,Basophils,BASO,HEMATOLOGY,0,G/l,Advia 2120 - 1:Basophils,PLASMA,31,CG,F
T105017-4,T105017-4-0068,Basophils,BASO,HEMATOLOGY,0,G/l,Advia 2120 - 1:Basophils,PLASMA,31,CG,F
T105017-4,T105017-4-0069,Basophils,BASO,HEMATOLOGY,0,G/l,Advia 2120 - 1:Basophils,PLASMA,31,CG,F
T105017-4,T105017-4-0067,Basophils,BASO,HEMATOLOGY,0,G/l,Advia 2120 - 1:Basophils,PLASMA,31,CG,F
T105017-4,T105017-4-0065,Basophils,BASO,HEMATOLOGY,0.01,G/l,Advia 2120 - 1:Basophils,PLASMA,31,CG,F
T105017-4,T105017-4-0071,Basophils,BASO,HEMATOLOGY,0.01,G/l,Advia 2120 - 1:Basophils,PLASMA,31,CG,F
T105017-4,T105017-4-0069,Fibrinogen,FIBRINO,HEMATOLOGY,1.93,g/l,Destiny MAX Wuppertal:Fibrinogen,PLASMA,31,CG,F
T105017-4,T105017-4-0067,Fibrinogen,FIBRINO,HEMATOLOGY,1.88,g/l,Destiny MAX Wuppertal:Fibrinogen,PLASMA,31,CG,F
T105017-4,T105017-4-0065,Fibrinogen,FIBRINO,HEMATOLOGY,2.05,g/l,Destiny MAX Wuppertal:Fibrinogen,PLASMA,31,CG,F
T105017-4,T105017-4-0071,Fibrinogen,FIBRINO,HEMATOLOGY,1.83,g/l,Destiny MAX Wuppertal:Fibrinogen,PLASMA,31,CG,F
T105017-4,T105017-4-0070,Fibrinogen,FIBRINO,HEMATOLOGY,1.91,g/l,Destiny MAX Wuppertal:Fibrinogen,PLASMA,31,CG,F
T105017-4,T105017-4-0066,Fibrinogen,FIBRINO,HEMATOLOGY,2.05,g/l,Destiny MAX Wuppertal:Fibrinogen,PLASMA,31,CG,F
T105017-4,T105017-4-0068,Fibrinogen,FIBRINO,HEMATOLOGY,2.09,g/l,Destiny MAX Wuppertal:Fibrinogen,PLASMA,31,CG,F
T105017-4,T105017-4-0069,Reticulocytes,RETI,HEMATOLOGY,2.7,%,Advia 2120 - 1:Reticulocytes,PLASMA,31,CG,F
T105017-4,T105017-4-0067,Reticulocytes,RETI,HEMATOLOGY,3,%,Advia 2120 - 1:Reticulocytes,PLASMA,31,CG,F
T105017-4,T105017-4-0065,Reticulocytes,RETI,HEMATOLOGY,3.2,%,Advia 2120 - 1:Reticulocytes,PLASMA,31,CG,F
T105017-4,T105017-4-0071,Reticulocytes,RETI,HEMATOLOGY,2.1,%,Advia 2120 - 1:Reticulocytes,PLASMA,31,CG,F
T105017-4,T105017-4-0070,Reticulocytes,RETI,HEMATOLOGY,3.4,%,Advia 2120 - 1:Reticulocytes,PLASMA,31,CG,F
T105017-4,T105017-4-0066,Reticulocytes,RETI,HEMATOLOGY,3.5,%,Advia 2120 - 1:Reticulocytes,PLASMA,31,CG,F
T105017-4,T105017-4-0068,Reticulocytes,RETI,HEMATOLOGY,3,%,Advia 2120 - 1:Reticulocytes,PLASMA,31,CG,F
T105017-4,T105017-4-0070,Protein per sampling period UVOL,UPROUVOC,URINALYSIS,1.4,mg,Advia XPT:Protein per sampling period UVOL,URINE,23,CG,F
T105017-4,T105017-4-0063,Protein per sampling period UVOL,UPROUVOC,URINALYSIS,0.9,mg,Advia XPT:Protein per sampling period UVOL,URINE,23,CG,F
T105017-4,T105017-4-0064,Protein per sampling period UVOL,UPROUVOC,URINALYSIS,0.6,mg,Advia XPT:Protein per sampling period UVOL,URINE,23,CG,F
T105017-4,T105017-4-0066,Protein per sampling period UVOL,UPROUVOC,URINALYSIS,0.7,mg,Advia XPT:Protein per sampling period UVOL,URINE,23,CG,F
T105017-4,T105017-4-0068,Protein per sampling period UVOL,UPROUVOC,URINALYSIS,0.7,mg,Advia XPT:Protein per sampling period UVOL,URINE,23,CG,F
T105017-4,T105017-4-0069,Protein per sampling period UVOL,UPROUVOC,URINALYSIS,0.7,mg,Advia XPT:Protein per sampling period UVOL,URINE,23,CG,F
T105017-4,T105017-4-0067,Protein per sampling period UVOL,UPROUVOC,URINALYSIS,1,mg,Advia XPT:Protein per sampling period UVOL,URINE,23,CG,F
T105017-4,T105017-4-0062,Protein per sampling period UVOL,UPROUVOC,URINALYSIS,2.3,mg,Advia XPT:Protein per sampling period UVOL,URINE,23,CG,F
T105017-4,T105017-4-0065,Protein per sampling period UVOL,UPROUVOC,URINALYSIS,1.1,mg,Advia XPT:Protein per sampling period UVOL,URINE,23,CG,F
T105017-4,T105017-4-0071,Protein per sampling period UVOL,UPROUVOC,URINALYSIS,0.9,mg,Advia XPT:Protein per sampling period UVOL,URINE,23,CG,F
T105017-4,T105017-4-0008,Eosinophils,EOS,HEMATOLOGY,0.1,G/l,Advia 2120 - 1:Eosinophils,PLASMA,30,CG,M
T105017-4,T105017-4-0009,Eosinophils,EOS,HEMATOLOGY,0.1,G/l,Advia 2120 - 1:Eosinophils,PLASMA,30,CG,M
T105017-4,T105017-4-0010,Eosinophils,EOS,HEMATOLOGY,0.11,G/l,Advia 2120 - 1:Eosinophils,PLASMA,30,CG,M
T105017-4,T105017-4-0005,Phosphate,PHOS,CLINICAL CHEMISTRY,1.6,mmol/l,Advia XPT:Inorganic Phosphate,SERUM,29,CG,M
T105017-4,T105017-4-0002,Phosphate,PHOS,CLINICAL CHEMISTRY,1.47,mmol/l,Advia XPT:Inorganic Phosphate,SERUM,29,CG,M
T105017-4,T105017-4-0006,Phosphate,PHOS,CLINICAL CHEMISTRY,1.74,mmol/l,Advia XPT:Inorganic Phosphate,SERUM,29,CG,M
T105017-4,T105017-4-0004,Phosphate,PHOS,CLINICAL CHEMISTRY,1.68,mmol/l,Advia XPT:Inorganic Phosphate,SERUM,29,CG,M
T105017-4,T105017-4-0001,Phosphate,PHOS,CLINICAL CHEMISTRY,1.42,mmol/l,Advia XPT:Inorganic Phosphate,SERUM,29,CG,M
T105017-4,T105017-4-0003,Phosphate,PHOS,CLINICAL CHEMISTRY,1.37,mmol/l,Advia XPT:Inorganic Phosphate,SERUM,29,CG,M
T105017-4,T105017-4-0007,Phosphate,PHOS,CLINICAL CHEMISTRY,1.5,mmol/l,Advia XPT:Inorganic Phosphate,SERUM,29,CG,M
T105017-4,T105017-4-0002,Thrombocytes,THROMNUC,HEMATOLOGY,719,G/l,Advia 2120 - 1:Thrombocytes/Platelets,PLASMA,29,CG,M
T105017-4,T105017-4-0006,Thrombocytes,THROMNUC,HEMATOLOGY,614,G/l,Advia 2120 - 1:Thrombocytes/Platelets,PLASMA,29,CG,M
T105017-4,T105017-4-0004,Thrombocytes,THROMNUC,HEMATOLOGY,658,G/l,Advia 2120 - 1:Thrombocytes/Platelets,PLASMA,29,CG,M
T105017-4,T105017-4-0005,Thrombocytes,THROMNUC,HEMATOLOGY,664,G/l,Advia 2120 - 1:Thrombocytes/Platelets,PLASMA,29,CG,M
T105017-4,T105017-4-0001,Thrombocytes,THROMNUC,HEMATOLOGY,651,G/l,Advia 2120 - 1:Thrombocytes/Platelets,PLASMA,29,CG,M
T105017-4,T105017-4-0003,Thrombocytes,THROMNUC,HEMATOLOGY,579,G/l,Advia 2120 - 1:Thrombocytes/Platelets,PLASMA,29,CG,M
T105017-4,T105017-4-0007,Thrombocytes,THROMNUC,HEMATOLOGY,531,G/l,Advia 2120 - 1:Thrombocytes/Platelets,PLASMA,29,CG,M
T105017-4,T105017-4-0008,Thrombocytes,THROMNUC,HEMATOLOGY,664,G/l,Advia 2120 - 1:Thrombocytes/Platelets,PLASMA,30,CG,M
T105017-4,T105017-4-0009,Thrombocytes,THROMNUC,HEMATOLOGY,677,G/l,Advia 2120 - 1:Thrombocytes/Platelets,PLASMA,30,CG,M
T105017-4,T105017-4-0010,Thrombocytes,THROMNUC,HEMATOLOGY,695,G/l,Advia 2120 - 1:Thrombocytes/Platelets,PLASMA,30,CG,M
T105017-4,T105017-4-0069,Albumin,ALB,CLINICAL CHEMISTRY,42.4,g/l,Advia XPT:Albumin,SERUM,31,CG,F
T105017-4,T105017-4-0067,Albumin,ALB,CLINICAL CHEMISTRY,36.8,g/l,Advia XPT:Albumin,SERUM,31,CG,F
T105017-4,T105017-4-0065,Albumin,ALB,CLINICAL CHEMISTRY,41.9,g/l,Advia XPT:Albumin,SERUM,31,CG,F
T105017-4,T105017-4-0071,Albumin,ALB,CLINICAL CHEMISTRY,45,g/l,Advia XPT:Albumin,SERUM,31,CG,F
T105017-4,T105017-4-0070,Albumin,ALB,CLINICAL CHEMISTRY,42.3,g/l,Advia XPT:Albumin,SERUM,31,CG,F
T105017-4,T105017-4-0066,Albumin,ALB,CLINICAL CHEMISTRY,40.7,g/l,Advia XPT:Albumin,SERUM,31,CG,F
T105017-4,T105017-4-0068,Albumin,ALB,CLINICAL CHEMISTRY,43.8,g/l,Advia XPT:Albumin,SERUM,31,CG,F
T105017-4,T105017-4-0070,Cholesterol,CHOL,CLINICAL CHEMISTRY,1.21,mmol/l,Cobas C501 Wuppertal:Cholesterol,SERUM,31,CG,F
T105017-4,T105017-4-0066,Cholesterol,CHOL,CLINICAL CHEMISTRY,1.67,mmol/l,Cobas C501 Wuppertal:Cholesterol,SERUM,31,CG,F
T105017-4,T105017-4-0068,Cholesterol,CHOL,CLINICAL CHEMISTRY,1.11,mmol/l,Cobas C501 Wuppertal:Cholesterol,SERUM,31,CG,F
T105017-4,T105017-4-0069,Cholesterol,CHOL,CLINICAL CHEMISTRY,1.23,mmol/l,Cobas C501 Wuppertal:Cholesterol,SERUM,31,CG,F
T105017-4,T105017-4-0067,Cholesterol,CHOL,CLINICAL CHEMISTRY,1.18,mmol/l,Cobas C501 Wuppertal:Cholesterol,SERUM,31,CG,F
T105017-4,T105017-4-0065,Cholesterol,CHOL,CLINICAL CHEMISTRY,1.46,mmol/l,Cobas C501 Wuppertal:Cholesterol,SERUM,31,CG,F
T105017-4,T105017-4-0071,Cholesterol,CHOL,CLINICAL CHEMISTRY,1.36,mmol/l,Cobas C501 Wuppertal:Cholesterol,SERUM,31,CG,F
T105017-4,T105017-4-0069,Creatine Kinase,CK,CLINICAL CHEMISTRY,518,U/l,Advia XPT:Creatine Kinase NAC,SERUM,31,CG,F
T105017-4,T105017-4-0067,Creatine Kinase,CK,CLINICAL CHEMISTRY,324,U/l,Advia XPT:Creatine Kinase NAC,SERUM,31,CG,F
T105017-4,T105017-4-0065,Creatine Kinase,CK,CLINICAL CHEMISTRY,1039,U/l,Advia XPT:Creatine Kinase NAC,SERUM,31,CG,F
T105017-4,T105017-4-0071,Creatine Kinase,CK,CLINICAL CHEMISTRY,428,U/l,Advia XPT:Creatine Kinase NAC,SERUM,31,CG,F
T105017-4,T105017-4-0070,Creatine Kinase,CK,CLINICAL CHEMISTRY,212,U/l,Advia XPT:Creatine Kinase NAC,SERUM,31,CG,F
T105017-4,T105017-4-0066,Creatine Kinase,CK,CLINICAL CHEMISTRY,372,U/l,Advia XPT:Creatine Kinase NAC,SERUM,31,CG,F
T105017-4,T105017-4-0068,Creatine Kinase,CK,CLINICAL CHEMISTRY,354,U/l,Advia XPT:Creatine Kinase NAC,SERUM,31,CG,F
T105017-4,T105017-4-0069,Creatinine,CREAT,CLINICAL CHEMISTRY,47,µmol/l,Advia XPT:Creatinine,SERUM,31,CG,F
T105017-4,T105017-4-0067,Creatinine,CREAT,CLINICAL CHEMISTRY,46,µmol/l,Advia XPT:Creatinine,SERUM,31,CG,F
T105017-4,T105017-4-0065,Creatinine,CREAT,CLINICAL CHEMISTRY,44,µmol/l,Advia XPT:Creatinine,SERUM,31,CG,F
T105017-4,T105017-4-0071,Creatinine,CREAT,CLINICAL CHEMISTRY,45,µmol/l,Advia XPT:Creatinine,SERUM,31,CG,F
T105017-4,T105017-4-0070,Creatinine,CREAT,CLINICAL CHEMISTRY,45,µmol/l,Advia XPT:Creatinine,SERUM,31,CG,F
T105017-4,T105017-4-0066,Creatinine,CREAT,CLINICAL CHEMISTRY,48,µmol/l,Advia XPT:Creatinine,SERUM,31,CG,F
T105017-4,T105017-4-0068,Creatinine,CREAT,CLINICAL CHEMISTRY,45,µmol/l,Advia XPT:Creatinine,SERUM,31,CG,F
T105017-4,T105017-4-0070,Prothrombin Time,PT,HEMATOLOGY,8.3,sec,Destiny MAX Wuppertal:Prothrombin Time (PT),PLASMA,31,CG,F
T105017-4,T105017-4-0066,Prothrombin Time,PT,HEMATOLOGY,8.6,sec,Destiny MAX Wuppertal:Prothrombin Time (PT),PLASMA,31,CG,F
T105017-4,T105017-4-0068,Prothrombin Time,PT,HEMATOLOGY,8.5,sec,Destiny MAX Wuppertal:Prothrombin Time (PT),PLASMA,31,CG,F
T105017-4,T105017-4-0069,Prothrombin Time,PT,HEMATOLOGY,8.6,sec,Destiny MAX Wuppertal:Prothrombin Time (PT),PLASMA,31,CG,F
T105017-4,T105017-4-0067,Prothrombin Time,PT,HEMATOLOGY,9,sec,Destiny MAX Wuppertal:Prothrombin Time (PT),PLASMA,31,CG,F
T105017-4,T105017-4-0065,Prothrombin Time,PT,HEMATOLOGY,8.3,sec,Destiny MAX Wuppertal:Prothrombin Time (PT),PLASMA,31,CG,F
T105017-4,T105017-4-0071,Prothrombin Time,PT,HEMATOLOGY,8.3,sec,Destiny MAX Wuppertal:Prothrombin Time (PT),PLASMA,31,CG,F
T105017-4,T105017-4-0002,Alkaline Phosphatase,ALP,CLINICAL CHEMISTRY,275,U/l,Advia XPT:Alkaline Phosphatase,SERUM,29,CG,M
T105017-4,T105017-4-0006,Alkaline Phosphatase,ALP,CLINICAL CHEMISTRY,154,U/l,Advia XPT:Alkaline Phosphatase,SERUM,29,CG,M
T105017-4,T105017-4-0004,Alkaline Phosphatase,ALP,CLINICAL CHEMISTRY,232,U/l,Advia XPT:Alkaline Phosphatase,SERUM,29,CG,M
T105017-4,T105017-4-0005,Alkaline Phosphatase,ALP,CLINICAL CHEMISTRY,204,U/l,Advia XPT:Alkaline Phosphatase,SERUM,29,CG,M
T105017-4,T105017-4-0001,Alkaline Phosphatase,ALP,CLINICAL CHEMISTRY,268,U/l,Advia XPT:Alkaline Phosphatase,SERUM,29,CG,M
T105017-4,T105017-4-0003,Alkaline Phosphatase,ALP,CLINICAL CHEMISTRY,131,U/l,Advia XPT:Alkaline Phosphatase,SERUM,29,CG,M
T105017-4,T105017-4-0007,Alkaline Phosphatase,ALP,CLINICAL CHEMISTRY,155,U/l,Advia XPT:Alkaline Phosphatase,SERUM,29,CG,M
T105017-4,T105017-4-0008,Fibrinogen,FIBRINO,HEMATOLOGY,2.22,g/l,Destiny MAX Wuppertal:Fibrinogen,PLASMA,30,CG,M
T105017-4,T105017-4-0009,Fibrinogen,FIBRINO,HEMATOLOGY,2.29,g/l,Destiny MAX Wuppertal:Fibrinogen,PLASMA,30,CG,M
T105017-4,T105017-4-0010,Fibrinogen,FIBRINO,HEMATOLOGY,2.22,g/l,Destiny MAX Wuppertal:Fibrinogen,PLASMA,30,CG,M
T105017-4,T105017-4-0005,Glutamate Dehydrogenase,GLDH,CLINICAL CHEMISTRY,4.8,U/l,Cobas C501 Wuppertal:Glutamate Dehydrogenase,SERUM,29,CG,M
T105017-4,T105017-4-0001,Glutamate Dehydrogenase,GLDH,CLINICAL CHEMISTRY,7.8,U/l,Cobas C501 Wuppertal:Glutamate Dehydrogenase,SERUM,29,CG,M
T105017-4,T105017-4-0003,Glutamate Dehydrogenase,GLDH,CLINICAL CHEMISTRY,4,U/l,Cobas C501 Wuppertal:Glutamate Dehydrogenase,SERUM,29,CG,M
T105017-4,T105017-4-0007,Glutamate Dehydrogenase,GLDH,CLINICAL CHEMISTRY,4.5,U/l,Cobas C501 Wuppertal:Glutamate Dehydrogenase,SERUM,29,CG,M
T105017-4,T105017-4-0002,Glutamate Dehydrogenase,GLDH,CLINICAL CHEMISTRY,7.7,U/l,Cobas C501 Wuppertal:Glutamate Dehydrogenase,SERUM,29,CG,M
T105017-4,T105017-4-0006,Glutamate Dehydrogenase,GLDH,CLINICAL CHEMISTRY,4.3,U/l,Cobas C501 Wuppertal:Glutamate Dehydrogenase,SERUM,29,CG,M
T105017-4,T105017-4-0004,Glutamate Dehydrogenase,GLDH,CLINICAL CHEMISTRY,4.3,U/l,Cobas C501 Wuppertal:Glutamate Dehydrogenase,SERUM,29,CG,M
T105017-4,T105017-4-0008,Reticulocytes,RETI,HEMATOLOGY,1.8,%,Advia 2120 - 1:Reticulocytes,PLASMA,30,CG,M
T105017-4,T105017-4-0009,Reticulocytes,RETI,HEMATOLOGY,2.5,%,Advia 2120 - 1:Reticulocytes,PLASMA,30,CG,M
T105017-4,T105017-4-0010,Reticulocytes,RETI,HEMATOLOGY,2.8,%,Advia 2120 - 1:Reticulocytes,PLASMA,30,CG,M
T105017-4,T105017-4-0008,Triiodothyronine,T3,CLINICAL CHEMISTRY,1.55,nmol/l,Cobas e411:Triiodothyronine,SERUM,30,CG,M
T105017-4,T105017-4-0009,Triiodothyronine,T3,CLINICAL CHEMISTRY,1.63,nmol/l,Cobas e411:Triiodothyronine,SERUM,30,CG,M
T105017-4,T105017-4-0010,Triiodothyronine,T3,CLINICAL CHEMISTRY,1.44,nmol/l,Cobas e411:Triiodothyronine,SERUM,30,CG,M
T105017-4,T105017-4-0005,Triglycerides,TRIG,CLINICAL CHEMISTRY,1.47,mmol/l,Advia XPT:Triglycerides,SERUM,29,CG,M
T105017-4,T105017-4-0001,Triglycerides,TRIG,CLINICAL CHEMISTRY,1.35,mmol/l,Advia XPT:Triglycerides,SERUM,29,CG,M
T105017-4,T105017-4-0003,Triglycerides,TRIG,CLINICAL CHEMISTRY,1.79,mmol/l,Advia XPT:Triglycerides,SERUM,29,CG,M
T105017-4,T105017-4-0007,Triglycerides,TRIG,CLINICAL CHEMISTRY,2.1,mmol/l,Advia XPT:Triglycerides,SERUM,29,CG,M
T105017-4,T105017-4-0002,Triglycerides,TRIG,CLINICAL CHEMISTRY,1.77,mmol/l,Advia XPT:Triglycerides,SERUM,29,CG,M
T105017-4,T105017-4-0006,Triglycerides,TRIG,CLINICAL CHEMISTRY,1.17,mmol/l,Advia XPT:Triglycerides,SERUM,29,CG,M
T105017-4,T105017-4-0004,Triglycerides,TRIG,CLINICAL CHEMISTRY,1.44,mmol/l,Advia XPT:Triglycerides,SERUM,29,CG,M
T105017-4,T105017-4-0070,Lymphocytes,LYM,HEMATOLOGY,4.47,G/l,Advia 2120 - 1:Lymphocytes,PLASMA,31,CG,F
T105017-4,T105017-4-0066,Lymphocytes,LYM,HEMATOLOGY,3.79,G/l,Advia 2120 - 1:Lymphocytes,PLASMA,31,CG,F
T105017-4,T105017-4-0068,Lymphocytes,LYM,HEMATOLOGY,4.05,G/l,Advia 2120 - 1:Lymphocytes,PLASMA,31,CG,F
T105017-4,T105017-4-0069,Lymphocytes,LYM,HEMATOLOGY,3.8,G/l,Advia 2120 - 1:Lymphocytes,PLASMA,31,CG,F
T105017-4,T105017-4-0067,Lymphocytes,LYM,HEMATOLOGY,3.08,G/l,Advia 2120 - 1:Lymphocytes,PLASMA,31,CG,F
T105017-4,T105017-4-0065,Lymphocytes,LYM,HEMATOLOGY,4.36,G/l,Advia 2120 - 1:Lymphocytes,PLASMA,31,CG,F
T105017-4,T105017-4-0071,Lymphocytes,LYM,HEMATOLOGY,4.35,G/l,Advia 2120 - 1:Lymphocytes,PLASMA,31,CG,F
T105017-4,T105017-4-0062,Leukocytes,WBC,HEMATOLOGY,5.31,G/l,Advia 2120 - 1:Leucocytes,PLASMA,30,CG,F
T105017-4,T105017-4-0063,Leukocytes,WBC,HEMATOLOGY,7.86,G/l,Advia 2120 - 1:Leucocytes,PLASMA,30,CG,F
T105017-4,T105017-4-0064,Leukocytes,WBC,HEMATOLOGY,5.21,G/l,Advia 2120 - 1:Leucocytes,PLASMA,30,CG,F
T105017-4,T105017-4-0008,Creatinine,CREAT,URINALYSIS,53,µmol,Advia XPT:Creatinine per sampling period UVOL,URINE,22,CG,M
T105017-4,T105017-4-0009,Creatinine,CREAT,URINALYSIS,56,µmol,Advia XPT:Creatinine per sampling period UVOL,URINE,22,CG,M
T105017-4,T105017-4-0002,Creatinine,CREAT,URINALYSIS,39,µmol,Advia XPT:Creatinine per sampling period UVOL,URINE,22,CG,M
T105017-4,T105017-4-0006,Creatinine,CREAT,URINALYSIS,54,µmol,Advia XPT:Creatinine per sampling period UVOL,URINE,22,CG,M
T105017-4,T105017-4-0010,Creatinine,CREAT,URINALYSIS,53,µmol,Advia XPT:Creatinine per sampling period UVOL,URINE,22,CG,M
T105017-4,T105017-4-0004,Creatinine,CREAT,URINALYSIS,48,µmol,Advia XPT:Creatinine per sampling period UVOL,URINE,22,CG,M
T105017-4,T105017-4-0005,Creatinine,CREAT,URINALYSIS,50,µmol,Advia XPT:Creatinine per sampling period UVOL,URINE,22,CG,M
T105017-4,T105017-4-0001,Creatinine,CREAT,URINALYSIS,55,µmol,Advia XPT:Creatinine per sampling period UVOL,URINE,22,CG,M
T105017-4,T105017-4-0003,Creatinine,CREAT,URINALYSIS,34,µmol,Advia XPT:Creatinine per sampling period UVOL,URINE,22,CG,M
T105017-4,T105017-4-0007,Creatinine,CREAT,URINALYSIS,50,µmol,Advia XPT:Creatinine per sampling period UVOL,URINE,22,CG,M
T105017-4,T105017-4-0008,Potassium,K,CLINICAL CHEMISTRY,4.3,mmol/l,Advia XPT:Potassium,SERUM,30,CG,M
T105017-4,T105017-4-0009,Potassium,K,CLINICAL CHEMISTRY,4.7,mmol/l,Advia XPT:Potassium,SERUM,30,CG,M
T105017-4,T105017-4-0010,Potassium,K,CLINICAL CHEMISTRY,5,mmol/l,Advia XPT:Potassium,SERUM,30,CG,M
T105017-4,T105017-4-0008,Ery. Mean Corpuscular Hemoglobin,MCH,HEMATOLOGY,18.5,pg,Advia 2120 - 1:Mean Corpuscular Hemoglobin,PLASMA,30,CG,M
T105017-4,T105017-4-0009,Ery. Mean Corpuscular Hemoglobin,MCH,HEMATOLOGY,18.2,pg,Advia 2120 - 1:Mean Corpuscular Hemoglobin,PLASMA,30,CG,M
T105017-4,T105017-4-0010,Ery. Mean Corpuscular Hemoglobin,MCH,HEMATOLOGY,19.1,pg,Advia 2120 - 1:Mean Corpuscular Hemoglobin,PLASMA,30,CG,M
T105017-4,T105017-4-0008,Thyroxine,T4,CLINICAL CHEMISTRY,64,nmol/l,Cobas e411:Thyroxine,SERUM,30,CG,M
T105017-4,T105017-4-0009,Thyroxine,T4,CLINICAL CHEMISTRY,75,nmol/l,Cobas e411:Thyroxine,SERUM,30,CG,M
T105017-4,T105017-4-0010,Thyroxine,T4,CLINICAL CHEMISTRY,57,nmol/l,Cobas e411:Thyroxine,SERUM,30,CG,M
T105017-4,T105017-4-0008,Volume,VOLUME,URINALYSIS,20,ml,Urine manual:Volume,URINE,22,CG,M
T105017-4,T105017-4-0009,Volume,VOLUME,URINALYSIS,23,ml,Urine manual:Volume,URINE,22,CG,M
T105017-4,T105017-4-0002,Volume,VOLUME,URINALYSIS,5.7,ml,Urine manual:Volume,URINE,22,CG,M
T105017-4,T105017-4-0006,Volume,VOLUME,URINALYSIS,14.5,ml,Urine manual:Volume,URINE,22,CG,M
T105017-4,T105017-4-0010,Volume,VOLUME,URINALYSIS,19.5,ml,Urine manual:Volume,URINE,22,CG,M
T105017-4,T105017-4-0004,Volume,VOLUME,URINALYSIS,7.7,ml,Urine manual:Volume,URINE,22,CG,M
T105017-4,T105017-4-0005,Volume,VOLUME,URINALYSIS,5.1,ml,Urine manual:Volume,URINE,22,CG,M
T105017-4,T105017-4-0001,Volume,VOLUME,URINALYSIS,35,ml,Urine manual:Volume,URINE,22,CG,M
T105017-4,T105017-4-0003,Volume,VOLUME,URINALYSIS,21.5,ml,Urine manual:Volume,URINE,22,CG,M
T105017-4,T105017-4-0007,Volume,VOLUME,URINALYSIS,14.5,ml,Urine manual:Volume,URINE,22,CG,M
T105017-4,T105017-4-0002,Leukocytes,WBC,HEMATOLOGY,7.48,G/l,Advia 2120 - 1:Leucocytes,PLASMA,29,CG,M
T105017-4,T105017-4-0006,Leukocytes,WBC,HEMATOLOGY,6.04,G/l,Advia 2120 - 1:Leucocytes,PLASMA,29,CG,M
T105017-4,T105017-4-0004,Leukocytes,WBC,HEMATOLOGY,6.42,G/l,Advia 2120 - 1:Leucocytes,PLASMA,29,CG,M
T105017-4,T105017-4-0005,Leukocytes,WBC,HEMATOLOGY,6.64,G/l,Advia 2120 - 1:Leucocytes,PLASMA,29,CG,M
T105017-4,T105017-4-0001,Leukocytes,WBC,HEMATOLOGY,6.57,G/l,Advia 2120 - 1:Leucocytes,PLASMA,29,CG,M
T105017-4,T105017-4-0003,Leukocytes,WBC,HEMATOLOGY,6.12,G/l,Advia 2120 - 1:Leucocytes,PLASMA,29,CG,M
T105017-4,T105017-4-0007,Leukocytes,WBC,HEMATOLOGY,4.89,G/l,Advia 2120 - 1:Leucocytes,PLASMA,29,CG,M
T105017-4,T105017-4-0008,Leukocytes,WBC,HEMATOLOGY,6.71,G/l,Advia 2120 - 1:Leucocytes,PLASMA,30,CG,M
T105017-4,T105017-4-0009,Leukocytes,WBC,HEMATOLOGY,7.35,G/l,Advia 2120 - 1:Leucocytes,PLASMA,30,CG,M
T105017-4,T105017-4-0010,Leukocytes,WBC,HEMATOLOGY,7.51,G/l,Advia 2120 - 1:Leucocytes,PLASMA,30,CG,M
T105017-4,T105017-4-0070,Alkaline Phosphatase,ALP,CLINICAL CHEMISTRY,55,U/l,Advia XPT:Alkaline Phosphatase,SERUM,31,CG,F
