SPREFID,USUBJID,MASPEC,MASEVN,MASEV,MAORRES,MALAT,MASTAT,MAREASND,MADY,MADTC,MATEST,MATESTCD,finding_is_unremarkable_or_incomplete,SEX,trial_set_description
HCD-03,HCD-03-0089,STOMACH,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0089,URETHRA,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0089,"BONE, STERNUM",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0089,ESOPHAGUS,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0089,KIDNEY,,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0089,"LARGE INTESTINE, CECUM",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0089,SKIN/SUBCUTIS,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0089,SMALL INTESTINE,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0089,"SMALL INTESTINE, JEJUNUM",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0089,"LARGE INTESTINE, COLON",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0089,"NERVE, SCIATIC",,,UNREMARKABLE,RIGHT,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0089,"SMALL INTESTINE, ILEUM",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0089,TONSIL,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0089,BRAIN,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0089,EYE,,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0089,"GLAND, SALIVARY",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0089,"LYMPH NODE, ILIAC",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"BONE MARROW, STERNUM",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,EYELID,,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"GLAND, ADRENAL",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,THYMUS,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,PANCREAS,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,STOMACH,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,URINARY BLADDER,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,HEART,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,LARGE INTESTINE,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"GLAND, LACRIMAL",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"GLAND, SALIVARY, PAROTID",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"LARGE INTESTINE, CECUM",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"NERVE, SCIATIC",,,UNREMARKABLE,RIGHT,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,TONGUE,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,VAGINA,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,LARYNX,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"GLAND, MAMMARY",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"GLAND, ZYMBAL",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"LARGE INTESTINE, COLON",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"LYMPH NODE, ILIAC",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,OVIDUCT,,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"SMALL INTESTINE, DUODENUM",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,PEYER'S PATCH,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,PHARYNX,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,ESOPHAGUS,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"LARGE INTESTINE, RECTUM",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"SMALL INTESTINE, JEJUNUM",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,TRACHEA,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,EYE,,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"GLAND, HARDERIAN",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,TONSIL,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"GLAND, PARATHYROID",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,HEAD,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,NOSE,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"ARTERY, AORTA",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"GLAND, PITUITARY",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,SMALL INTESTINE,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,SPINAL CORD,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,URETER,,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,UTERUS,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"BONE, FEMUR",,,UNREMARKABLE,UNILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,BRAIN,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,LUNG,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"MUSCLE, SKELETAL",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"SMALL INTESTINE, ILEUM",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,SPLEEN,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"LYMPH NODE, MANDIBULAR",,,discoloration red,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,0,F,CG
HCD-03,HCD-03-0092,LIVER,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"LYMPH NODE, MESENTERIC",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,OVARY,,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,WHOLE ANIMAL,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"BONE MARROW, FEMUR",,,UNREMARKABLE,UNILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"GLAND, THYROID",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"BONE, STERNUM",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,"GLAND, SALIVARY",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,KIDNEY,,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,SKIN/SUBCUTIS,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0092,URETHRA,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0074,WHOLE ANIMAL,,,UNREMARKABLE,"",,,32,2017-03-24T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0009,WHOLE ANIMAL,,,UNREMARKABLE,"",,,31,2017-03-23T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0087,WHOLE ANIMAL,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0010,WHOLE ANIMAL,,,UNREMARKABLE,"",,,31,2017-03-23T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0016,WHOLE ANIMAL,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,LARYNX,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,THYMUS,,,discoloration,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,0,M,CG
HCD-03,HCD-03-0018,"SMALL INTESTINE, ILEUM",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,TRACHEA,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,WHOLE ANIMAL,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"GLAND, ADRENAL",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,NOSE,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,PANCREAS,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,SPLEEN,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,TONSIL,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"GLAND, PARATHYROID",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"GLAND, THYROID",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,SKIN/SUBCUTIS,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"BONE, FEMUR",,,UNREMARKABLE,UNILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"BONE, STERNUM",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,EYE,,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"LARGE INTESTINE, RECTUM",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,TESTIS,,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,SPINAL CORD,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"GLAND, LACRIMAL",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,HEART,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"NERVE, SCIATIC",,,UNREMARKABLE,RIGHT,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,ESOPHAGUS,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"GLAND, SALIVARY",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,LIVER,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,PEYER'S PATCH,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"GLAND, MAMMARY",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,SMALL INTESTINE,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,URETHRA,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,BRAIN,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"GLAND, ZYMBAL",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,HEAD,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,KIDNEY,,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,PHARYNX,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,LUNG,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"SMALL INTESTINE, DUODENUM",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,STOMACH,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"ARTERY, AORTA",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,URETER,,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,EPIDIDYMIS,,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"LARGE INTESTINE, CECUM",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"BONE MARROW, FEMUR",,,UNREMARKABLE,UNILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"GLAND, PROSTATE",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"LYMPH NODE, ILIAC",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,EYELID,,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"GLAND, PITUITARY",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"GLAND, SALIVARY, PAROTID",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"LARGE INTESTINE, COLON",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"LYMPH NODE, MESENTERIC",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"SMALL INTESTINE, JEJUNUM",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,TONGUE,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,LARGE INTESTINE,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,URINARY BLADDER,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"BONE MARROW, STERNUM",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"GLAND, HARDERIAN",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"GLAND, SEMINAL VESICLE",,,UNREMARKABLE,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"MUSCLE, SKELETAL",,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0018,"LYMPH NODE, MANDIBULAR",,,discoloration red,BILATERAL,,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,0,M,CG
HCD-03,HCD-03-0019,WHOLE ANIMAL,,,UNREMARKABLE,"",,,44,2017-04-05T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0008,WHOLE ANIMAL,,,UNREMARKABLE,"",,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0080,WHOLE ANIMAL,,,UNREMARKABLE,"",,,32,2017-03-24T00:00:00Z,Gross Pathological Examination,GROSPATH,1,F,CG
HCD-03,HCD-03-0002,WHOLE ANIMAL,,,UNREMARKABLE,"",,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0004,EYE,,,UNREMARKABLE,BILATERAL,,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0004,"GLAND, PROSTATE",,,UNREMARKABLE,"",,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0004,HEART,,,UNREMARKABLE,"",,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0004,"SMALL INTESTINE, DUODENUM",,,UNREMARKABLE,"",,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0004,STOMACH,,,UNREMARKABLE,"",,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0004,"MUSCLE, SKELETAL",,,UNREMARKABLE,"",,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0004,URETER,,,UNREMARKABLE,BILATERAL,,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0004,"GLAND, SALIVARY, PAROTID",,,UNREMARKABLE,BILATERAL,,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0004,TESTIS,,,UNREMARKABLE,BILATERAL,,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0004,"ARTERY, AORTA",,,UNREMARKABLE,"",,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0004,KIDNEY,,,UNREMARKABLE,BILATERAL,,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0004,LIVER,,,UNREMARKABLE,"",,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0004,"BONE MARROW, STERNUM",,,UNREMARKABLE,"",,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0004,LUNG,,,UNREMARKABLE,"",,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0004,"LARGE INTESTINE, CECUM",,,UNREMARKABLE,"",,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0004,PEYER'S PATCH,,,UNREMARKABLE,"",,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0004,"LYMPH NODE, MANDIBULAR",,,discoloration red,BILATERAL,,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,0,M,CG
HCD-03,HCD-03-0004,EYELID,,,UNREMARKABLE,BILATERAL,,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0004,"GLAND, MAMMARY",,,UNREMARKABLE,"",,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
HCD-03,HCD-03-0004,"GLAND, PITUITARY",,,UNREMARKABLE,"",,,30,2017-03-22T00:00:00Z,Gross Pathological Examination,GROSPATH,1,M,CG
