SPREFID,USUBJID,CLLOC,STUDY_WEEK,CLORRES,CLRESCAT,CLSTAT,CLREASND,CLCAT,CLSEV,CLRFTDTC,CLTPTNUM,CLDY,SEX,trial_set_description
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-11T11:03:43Z,3,12,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-09T06:56:05Z,2,10,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-10T06:20:31Z,2,11,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-11T08:04:22Z,2,12,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-08T10:54:10Z,3,9,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-06T07:03:23Z,2,7,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-07T07:17:50Z,2,8,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-08T07:48:13Z,2,9,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-05T11:11:45Z,3,6,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-06T09:30:59Z,3,7,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-02T07:10:18Z,2,3,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-02T10:37:31Z,3,3,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-03T09:31:19Z,3,4,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-04T09:23:01Z,3,5,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-03T07:10:17Z,2,4,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-04T07:09:32Z,2,5,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-05T07:26:35Z,2,6,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-23T07:57:08Z,1,4,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-21T07:48:29Z,1,2,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-22T09:42:46Z,2,3,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-24T09:11:22Z,2,5,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-20T07:18:36Z,1,1,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-03T08:12:19Z,1,15,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-05T08:44:45Z,1,17,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-08T09:47:18Z,2,20,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-04T08:27:23Z,1,16,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-07T11:25:56Z,2,19,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-06T07:20:38Z,1,18,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-27T07:19:40Z,1,8,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-26T07:24:09Z,1,7,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-03-19T07:48:42Z,3,-1,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology with Ophthalmoscope,"",2018-03-16T08:16:09Z,6,-4,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-31T07:02:38Z,1,12,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-01T10:49:21Z,1,13,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-02T13:02:27Z,2,14,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-08T06:52:04Z,1,20,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-29T07:30:38Z,1,10,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-30T13:15:31Z,2,11,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-29T10:05:42Z,2,10,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-07T08:57:26Z,1,19,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-28T08:18:34Z,1,9,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology Pupil Reflex,"",2018-03-16T07:56:09Z,4,-4,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-04T10:15:33Z,2,16,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-01T12:58:56Z,2,13,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-25T08:58:39Z,2,6,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-03T10:15:39Z,2,15,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-31T09:31:12Z,2,12,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology Pupil Reflex,"",2018-04-13T10:23:52Z,4,25,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-28T11:05:45Z,2,9,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-30T10:31:20Z,1,11,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-02T10:06:12Z,1,14,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-06T10:12:24Z,2,18,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-03-26T07:24:10Z,3,7,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-27T10:07:13Z,2,8,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-05T10:27:28Z,2,17,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-26T10:33:00Z,2,7,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-11T10:38:00Z,2,23,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-13T08:29:24Z,1,25,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-04-16T12:16:44Z,3,28,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-10T10:38:57Z,2,22,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-16T13:47:58Z,2,28,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-09T10:51:26Z,2,21,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-15T07:43:06Z,1,27,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-14T07:51:22Z,1,26,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-17T11:45:18Z,2,29,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-09T08:00:32Z,1,21,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-12T12:49:00Z,2,24,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-16T12:16:43Z,1,28,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-04-09T08:00:32Z,3,21,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-14T09:26:35Z,2,26,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-17T10:02:18Z,1,29,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-12T10:50:02Z,1,24,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-15T09:16:07Z,2,27,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology with Ophthalmoscope,"",2018-04-13T10:24:08Z,6,25,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-11T07:43:54Z,1,23,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-04-02T10:06:12Z,3,14,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-10T07:55:42Z,1,22,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-23T10:38:57Z,2,4,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-21T10:37:32Z,2,2,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-20T10:22:50Z,2,1,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-25T07:18:59Z,1,6,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-24T07:16:46Z,1,5,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-13T09:55:28Z,2,25,M,CG
HCD-08,HCD-08-0006,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-22T07:25:36Z,1,3,M,CG
HCD-08,HCD-08-0006,"",,Iris:Pupillary filaments,OPHTHALMOLOGY,"",,Ophthalmology Slit-Lamp Observation,"",2018-03-16T08:16:20Z,5,-4,M,CG
HCD-08,HCD-08-0006,"",,Iris:Pupillary filaments,OPHTHALMOLOGY,"",,Ophthalmology Slit-Lamp Observation,"",2018-04-13T10:24:28Z,5,25,M,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-18T08:43:32Z,1,30,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-04-16T12:12:39Z,3,28,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-13T08:33:20Z,1,25,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-14T09:26:35Z,2,26,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-12T12:49:01Z,2,24,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-16T12:12:39Z,1,28,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-17T11:45:18Z,2,29,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-04-09T07:49:10Z,3,21,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-10T08:05:59Z,1,22,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-09T07:49:09Z,1,21,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-11T07:51:11Z,1,23,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-14T07:56:11Z,1,26,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-15T09:16:07Z,2,27,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-04-02T10:12:23Z,3,14,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology with Ophthalmoscope,"",2018-04-13T10:44:43Z,6,25,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-12T10:57:00Z,1,24,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-13T09:55:28Z,2,25,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-17T10:08:33Z,1,29,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-19T08:56:22Z,2,31,F,CG
HCD-08,HCD-08-0068,"",,Iris:Pupillary filaments,OPHTHALMOLOGY,"",,Ophthalmology Slit-Lamp Observation,"",2018-03-16T09:12:22Z,5,-4,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-19T07:19:38Z,1,31,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-10T10:38:57Z,2,22,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-09T10:51:26Z,2,21,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-15T07:47:38Z,1,27,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-16T13:47:59Z,2,28,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology Pupil Reflex,"",2018-04-13T10:44:22Z,4,25,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-25T07:25:39Z,1,6,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-21T10:37:32Z,2,2,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-20T10:23:41Z,2,1,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-23T10:38:58Z,2,4,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-24T09:11:22Z,2,5,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-20T07:26:50Z,1,1,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-22T09:43:17Z,2,3,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-21T07:56:33Z,1,2,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-24T07:23:49Z,1,5,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-23T07:48:55Z,1,4,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-22T07:34:37Z,1,3,F,CG
HCD-08,HCD-08-0068,"",,Iris:Pupillary filaments,OPHTHALMOLOGY,"",,Ophthalmology Slit-Lamp Observation,"",2018-04-13T10:45:11Z,5,25,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-31T07:09:18Z,1,12,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-03T08:02:44Z,1,15,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-03-19T08:25:18Z,3,-1,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology with Ophthalmoscope,"",2018-03-16T09:12:11Z,6,-4,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-26T07:39:58Z,1,7,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-01T10:36:57Z,1,13,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-29T10:05:42Z,2,10,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-04T07:33:27Z,1,16,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-02T13:02:28Z,2,14,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-05T07:52:26Z,1,17,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-27T07:29:06Z,1,8,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-30T13:15:31Z,2,11,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-06T07:30:36Z,1,18,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-07T09:04:29Z,1,19,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-03T10:15:40Z,2,15,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-28T08:11:53Z,1,9,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-01T12:58:56Z,2,13,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-04T10:15:34Z,2,16,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-08T06:58:39Z,1,20,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-25T08:58:39Z,2,6,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-26T10:33:01Z,2,7,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-29T07:27:26Z,1,10,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-31T09:31:12Z,2,12,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-05T10:27:28Z,2,17,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology Pupil Reflex,"",2018-03-16T08:58:19Z,4,-4,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-27T10:07:13Z,2,8,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-28T11:05:46Z,2,9,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-06T10:12:24Z,2,18,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-03-30T10:38:36Z,1,11,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-07T11:25:56Z,2,19,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-08T09:47:18Z,2,20,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-03-26T07:39:58Z,3,7,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-02T10:12:23Z,1,14,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-11T10:38:01Z,2,23,F,CG
HCD-08,HCD-08-0068,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-18T10:09:04Z,2,30,F,CG
HCD-09,HCD-09-0079,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-03T09:31:19Z,3,4,F,CG
HCD-09,HCD-09-0079,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-02T10:40:08Z,3,3,F,CG
HCD-09,HCD-09-0079,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-04T09:23:01Z,3,5,F,CG
HCD-09,HCD-09-0079,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology with Ophthalmoscope,"",2018-04-26T09:15:45Z,1,-4,F,CG
HCD-09,HCD-09-0079,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology Slit-Lamp Observation,"",2018-04-26T09:15:47Z,1,-4,F,CG
HCD-09,HCD-09-0079,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-30T08:19:49Z,2,1,F,CG
HCD-09,HCD-09-0079,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-24T06:37:17Z,1,-6,F,CG
HCD-09,HCD-09-0079,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-30T11:36:36Z,3,1,F,CG
HCD-09,HCD-09-0079,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-05-16T07:20:04Z,1,17,F,CG
HCD-09,HCD-09-0079,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-05-23T07:43:38Z,1,24,F,CG
HCD-09,HCD-09-0079,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-29T10:15:37Z,2,30,F,CG
HCD-09,HCD-09-0079,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-28T10:27:40Z,2,29,F,CG
HCD-09,HCD-09-0079,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-29T11:25:02Z,3,30,F,CG
HCD-09,HCD-09-0079,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-25T08:48:37Z,3,26,F,CG
HCD-09,HCD-09-0079,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-27T06:29:28Z,2,28,F,CG
HCD-09,HCD-09-0079,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology Pupil Reflex,"",2018-05-25T10:30:56Z,1,26,F,CG
HCD-09,HCD-09-0079,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology Slit-Lamp Observation,"",2018-05-25T10:53:03Z,1,26,F,CG
HCD-09,HCD-09-0079,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology with Ophthalmoscope,"",2018-05-25T10:53:01Z,1,26,F,CG
HCD-09,HCD-09-0079,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-23T10:42:03Z,3,24,F,CG
